pool_id,battle_rule_preset,trainer_id,trainer_name_zh,team_index,slot,species_id,species,species_tier,stage_tier,generation_profile,source
gym:tier1:小霞,gen7,gym:关都地区:小霞:2,小霞,1,1,quagsire,Quagsire,4,4,tier1,representative-exact-tier
gym:tier1:小霞,gen7,gym:关都地区:小霞:2,小霞,1,2,dewgong,Dewgong,4,4,tier2,representative-exact-tier
gym:tier1:小霞,gen7,gym:关都地区:小霞:2,小霞,1,3,abomasnow,Abomasnow,5,5,tier2,mega-system-fill-theme
gym:tier1:小霞,gen7,gym:关都地区:小霞:2,小霞,2,1,quagsire,Quagsire,4,4,tier1,representative-exact-tier
gym:tier1:小霞,gen7,gym:关都地区:小霞:2,小霞,2,2,dewgong,Dewgong,4,4,tier2,representative-exact-tier
gym:tier1:小霞,gen7,gym:关都地区:小霞:2,小霞,2,3,abomasnow,Abomasnow,5,5,tier2,mega-system-fill-theme
gym:tier1:小霞,gen7,gym:关都地区:小霞:2,小霞,3,1,quagsire,Quagsire,4,4,tier1,representative-exact-tier
gym:tier1:小霞,gen7,gym:关都地区:小霞:2,小霞,3,2,dewgong,Dewgong,4,4,tier2,representative-exact-tier
gym:tier1:小霞,gen7,gym:关都地区:小霞:2,小霞,3,3,abomasnow,Abomasnow,5,5,tier2,mega-system-fill-theme
gym:tier1:小霞,gen7,gym:关都地区:小霞:2,小霞,4,1,quagsire,Quagsire,4,4,tier1,representative-exact-tier
gym:tier1:小霞,gen7,gym:关都地区:小霞:2,小霞,4,2,dewgong,Dewgong,4,4,tier2,representative-exact-tier
gym:tier1:小霞,gen7,gym:关都地区:小霞:2,小霞,4,3,abomasnow,Abomasnow,5,5,tier2,mega-system-fill-theme
gym:tier1:小霞,gen8,gym:关都地区:小霞:2,小霞,1,1,quagsire,Quagsire,4,4,tier1,representative-exact-tier
gym:tier1:小霞,gen8,gym:关都地区:小霞:2,小霞,1,2,dewgong,Dewgong,4,4,tier2,representative-exact-tier
gym:tier1:小霞,gen8,gym:关都地区:小霞:2,小霞,1,3,hatterene,Hatterene,5,5,tier2,gmax-system-fill-theme
gym:tier1:小霞,gen8,gym:关都地区:小霞:2,小霞,2,1,quagsire,Quagsire,4,4,tier1,representative-exact-tier
gym:tier1:小霞,gen8,gym:关都地区:小霞:2,小霞,2,2,dewgong,Dewgong,4,4,tier2,representative-exact-tier
gym:tier1:小霞,gen8,gym:关都地区:小霞:2,小霞,2,3,hatterene,Hatterene,5,5,tier2,gmax-system-fill-theme
gym:tier1:小霞,gen8,gym:关都地区:小霞:2,小霞,3,1,quagsire,Quagsire,4,4,tier1,representative-exact-tier
gym:tier1:小霞,gen8,gym:关都地区:小霞:2,小霞,3,2,dewgong,Dewgong,4,4,tier2,representative-exact-tier
gym:tier1:小霞,gen8,gym:关都地区:小霞:2,小霞,3,3,hatterene,Hatterene,5,5,tier2,gmax-system-fill-theme
gym:tier1:小霞,gen8,gym:关都地区:小霞:2,小霞,4,1,quagsire,Quagsire,4,4,tier1,representative-exact-tier
gym:tier1:小霞,gen8,gym:关都地区:小霞:2,小霞,4,2,dewgong,Dewgong,4,4,tier2,representative-exact-tier
gym:tier1:小霞,gen8,gym:关都地区:小霞:2,小霞,4,3,hatterene,Hatterene,5,5,tier2,gmax-system-fill-theme
gym:tier1:小霞,gen9,gym:关都地区:小霞:2,小霞,1,1,quagsire,Quagsire,4,4,tier1,representative-exact-tier
gym:tier1:小霞,gen9,gym:关都地区:小霞:2,小霞,1,2,dewgong,Dewgong,4,4,tier2,representative-exact-tier
gym:tier1:小霞,gen9,gym:关都地区:小霞:2,小霞,1,3,golduck,Golduck,5,5,tier2,representative-exact-tier
gym:tier1:小霞,gen9,gym:关都地区:小霞:2,小霞,2,1,quagsire,Quagsire,4,4,tier1,representative-exact-tier
gym:tier1:小霞,gen9,gym:关都地区:小霞:2,小霞,2,2,dewgong,Dewgong,4,4,tier2,representative-exact-tier
gym:tier1:小霞,gen9,gym:关都地区:小霞:2,小霞,2,3,golduck,Golduck,5,5,tier2,representative-exact-tier
gym:tier1:小霞,gen9,gym:关都地区:小霞:2,小霞,3,1,quagsire,Quagsire,4,4,tier1,representative-exact-tier
gym:tier1:小霞,gen9,gym:关都地区:小霞:2,小霞,3,2,dewgong,Dewgong,4,4,tier2,representative-exact-tier
gym:tier1:小霞,gen9,gym:关都地区:小霞:2,小霞,3,3,golduck,Golduck,5,5,tier2,representative-exact-tier
gym:tier1:小霞,gen9,gym:关都地区:小霞:2,小霞,4,1,quagsire,Quagsire,4,4,tier1,representative-exact-tier
gym:tier1:小霞,gen9,gym:关都地区:小霞:2,小霞,4,2,dewgong,Dewgong,4,4,tier2,representative-exact-tier
gym:tier1:小霞,gen9,gym:关都地区:小霞:2,小霞,4,3,golduck,Golduck,5,5,tier2,representative-exact-tier
gym:tier1:马志士,none,gym:关都地区:马志士:3,马志士,1,1,raichu,Raichu,5,4,tier1,representative-near-tier
gym:tier1:马志士,none,gym:关都地区:马志士:3,马志士,1,2,electrode,Electrode,5,4,tier2,representative-near-tier
gym:tier1:马志士,none,gym:关都地区:马志士:3,马志士,1,3,manectric,Manectric,5,5,tier2,representative-exact-tier
gym:tier1:马志士,none,gym:关都地区:马志士:3,马志士,2,1,raichu,Raichu,5,4,tier1,representative-near-tier
gym:tier1:马志士,none,gym:关都地区:马志士:3,马志士,2,2,electrode,Electrode,5,4,tier2,representative-near-tier
gym:tier1:马志士,none,gym:关都地区:马志士:3,马志士,2,3,manectric,Manectric,5,5,tier2,representative-exact-tier
gym:tier1:马志士,none,gym:关都地区:马志士:3,马志士,3,1,raichu,Raichu,5,4,tier1,representative-near-tier
gym:tier1:马志士,none,gym:关都地区:马志士:3,马志士,3,2,electrode,Electrode,5,4,tier2,representative-near-tier
gym:tier1:马志士,none,gym:关都地区:马志士:3,马志士,3,3,manectric,Manectric,5,5,tier2,representative-exact-tier
gym:tier1:马志士,none,gym:关都地区:马志士:3,马志士,4,1,raichu,Raichu,5,4,tier1,representative-near-tier
gym:tier1:马志士,none,gym:关都地区:马志士:3,马志士,4,2,electrode,Electrode,5,4,tier2,representative-near-tier
gym:tier1:马志士,none,gym:关都地区:马志士:3,马志士,4,3,manectric,Manectric,5,5,tier2,representative-exact-tier
gym:tier1:马志士,gen7,gym:关都地区:马志士:3,马志士,1,1,raichu,Raichu,5,4,tier1,representative-near-tier
gym:tier1:马志士,gen7,gym:关都地区:马志士:3,马志士,1,2,electrode,Electrode,5,4,tier2,representative-near-tier
gym:tier1:马志士,gen7,gym:关都地区:马志士:3,马志士,1,3,manectric,Manectric,5,5,tier2,representative-exact-tier
gym:tier1:马志士,gen7,gym:关都地区:马志士:3,马志士,2,1,raichu,Raichu,5,4,tier1,representative-near-tier
gym:tier1:马志士,gen7,gym:关都地区:马志士:3,马志士,2,2,electrode,Electrode,5,4,tier2,representative-near-tier
gym:tier1:马志士,gen7,gym:关都地区:马志士:3,马志士,2,3,manectric,Manectric,5,5,tier2,representative-exact-tier
gym:tier1:马志士,gen7,gym:关都地区:马志士:3,马志士,3,1,raichu,Raichu,5,4,tier1,representative-near-tier
gym:tier1:马志士,gen7,gym:关都地区:马志士:3,马志士,3,2,electrode,Electrode,5,4,tier2,representative-near-tier
gym:tier1:马志士,gen7,gym:关都地区:马志士:3,马志士,3,3,manectric,Manectric,5,5,tier2,representative-exact-tier
gym:tier1:马志士,gen7,gym:关都地区:马志士:3,马志士,4,1,raichu,Raichu,5,4,tier1,representative-near-tier
gym:tier1:马志士,gen7,gym:关都地区:马志士:3,马志士,4,2,electrode,Electrode,5,4,tier2,representative-near-tier
gym:tier1:马志士,gen7,gym:关都地区:马志士:3,马志士,4,3,manectric,Manectric,5,5,tier2,representative-exact-tier
gym:tier1:马志士,gen8,gym:关都地区:马志士:3,马志士,1,1,raichu,Raichu,5,4,tier1,representative-near-tier
gym:tier1:马志士,gen8,gym:关都地区:马志士:3,马志士,1,2,electrode,Electrode,5,4,tier2,representative-near-tier
gym:tier1:马志士,gen8,gym:关都地区:马志士:3,马志士,1,3,cinderace,Cinderace,5,5,tier2,gmax-system-fill
gym:tier1:马志士,gen8,gym:关都地区:马志士:3,马志士,2,1,raichu,Raichu,5,4,tier1,representative-near-tier
gym:tier1:马志士,gen8,gym:关都地区:马志士:3,马志士,2,2,electrode,Electrode,5,4,tier2,representative-near-tier
gym:tier1:马志士,gen8,gym:关都地区:马志士:3,马志士,2,3,inteleon,Inteleon,5,5,tier2,gmax-system-fill
gym:tier1:马志士,gen8,gym:关都地区:马志士:3,马志士,3,1,raichu,Raichu,5,4,tier1,representative-near-tier
gym:tier1:马志士,gen8,gym:关都地区:马志士:3,马志士,3,2,electrode,Electrode,5,4,tier2,representative-near-tier
gym:tier1:马志士,gen8,gym:关都地区:马志士:3,马志士,3,3,garbodor,Garbodor,5,5,tier2,gmax-system-fill
gym:tier1:马志士,gen8,gym:关都地区:马志士:3,马志士,4,1,raichu,Raichu,5,4,tier1,representative-near-tier
gym:tier1:马志士,gen8,gym:关都地区:马志士:3,马志士,4,2,electrode,Electrode,5,4,tier2,representative-near-tier
gym:tier1:马志士,gen8,gym:关都地区:马志士:3,马志士,4,3,inteleon,Inteleon,5,5,tier2,gmax-system-fill
gym:tier1:马志士,gen9,gym:关都地区:马志士:3,马志士,1,1,raichu,Raichu,5,4,tier1,representative-near-tier
gym:tier1:马志士,gen9,gym:关都地区:马志士:3,马志士,1,2,electrode,Electrode,5,4,tier2,representative-near-tier
gym:tier1:马志士,gen9,gym:关都地区:马志士:3,马志士,1,3,manectric,Manectric,5,5,tier2,representative-exact-tier
gym:tier1:马志士,gen9,gym:关都地区:马志士:3,马志士,2,1,raichu,Raichu,5,4,tier1,representative-near-tier
gym:tier1:马志士,gen9,gym:关都地区:马志士:3,马志士,2,2,electrode,Electrode,5,4,tier2,representative-near-tier
gym:tier1:马志士,gen9,gym:关都地区:马志士:3,马志士,2,3,manectric,Manectric,5,5,tier2,representative-exact-tier
gym:tier1:马志士,gen9,gym:关都地区:马志士:3,马志士,3,1,raichu,Raichu,5,4,tier1,representative-near-tier
gym:tier1:马志士,gen9,gym:关都地区:马志士:3,马志士,3,2,electrode,Electrode,5,4,tier2,representative-near-tier
gym:tier1:马志士,gen9,gym:关都地区:马志士:3,马志士,3,3,manectric,Manectric,5,5,tier2,representative-exact-tier
gym:tier1:马志士,gen9,gym:关都地区:马志士:3,马志士,4,1,raichu,Raichu,5,4,tier1,representative-near-tier
gym:tier1:马志士,gen9,gym:关都地区:马志士:3,马志士,4,2,electrode,Electrode,5,4,tier2,representative-near-tier
gym:tier1:马志士,gen9,gym:关都地区:马志士:3,马志士,4,3,manectric,Manectric,5,5,tier2,representative-exact-tier
gym:tier1:莉佳,none,gym:关都地区:莉佳:4,莉佳,1,1,jumpluff,Jumpluff,4,4,tier1,representative-exact-tier
gym:tier1:莉佳,none,gym:关都地区:莉佳:4,莉佳,1,2,victreebel,Victreebel,5,4,tier2,representative-near-tier
gym:tier1:莉佳,none,gym:关都地区:莉佳:4,莉佳,1,3,vileplume,Vileplume,5,5,tier2,representative-exact-tier
gym:tier1:莉佳,none,gym:关都地区:莉佳:4,莉佳,2,1,jumpluff,Jumpluff,4,4,tier1,representative-exact-tier
gym:tier1:莉佳,none,gym:关都地区:莉佳:4,莉佳,2,2,victreebel,Victreebel,5,4,tier2,representative-near-tier
gym:tier1:莉佳,none,gym:关都地区:莉佳:4,莉佳,2,3,vileplume,Vileplume,5,5,tier2,representative-exact-tier
gym:tier1:莉佳,none,gym:关都地区:莉佳:4,莉佳,3,1,jumpluff,Jumpluff,4,4,tier1,representative-exact-tier
gym:tier1:莉佳,none,gym:关都地区:莉佳:4,莉佳,3,2,victreebel,Victreebel,5,4,tier2,representative-near-tier
gym:tier1:莉佳,none,gym:关都地区:莉佳:4,莉佳,3,3,vileplume,Vileplume,5,5,tier2,representative-exact-tier
gym:tier1:莉佳,none,gym:关都地区:莉佳:4,莉佳,4,1,jumpluff,Jumpluff,4,4,tier1,representative-exact-tier
gym:tier1:莉佳,none,gym:关都地区:莉佳:4,莉佳,4,2,victreebel,Victreebel,5,4,tier2,representative-near-tier
gym:tier1:莉佳,none,gym:关都地区:莉佳:4,莉佳,4,3,vileplume,Vileplume,5,5,tier2,representative-exact-tier
gym:tier1:莉佳,gen7,gym:关都地区:莉佳:4,莉佳,1,1,jumpluff,Jumpluff,4,4,tier1,representative-exact-tier
gym:tier1:莉佳,gen7,gym:关都地区:莉佳:4,莉佳,1,2,victreebel,Victreebel,5,4,tier2,representative-near-tier
gym:tier1:莉佳,gen7,gym:关都地区:莉佳:4,莉佳,1,3,abomasnow,Abomasnow,5,5,tier2,mega-system-fill-theme
gym:tier1:莉佳,gen7,gym:关都地区:莉佳:4,莉佳,2,1,jumpluff,Jumpluff,4,4,tier1,representative-exact-tier
gym:tier1:莉佳,gen7,gym:关都地区:莉佳:4,莉佳,2,2,victreebel,Victreebel,5,4,tier2,representative-near-tier
gym:tier1:莉佳,gen7,gym:关都地区:莉佳:4,莉佳,2,3,abomasnow,Abomasnow,5,5,tier2,mega-system-fill-theme
gym:tier1:莉佳,gen7,gym:关都地区:莉佳:4,莉佳,3,1,jumpluff,Jumpluff,4,4,tier1,representative-exact-tier
gym:tier1:莉佳,gen7,gym:关都地区:莉佳:4,莉佳,3,2,victreebel,Victreebel,5,4,tier2,representative-near-tier
gym:tier1:莉佳,gen7,gym:关都地区:莉佳:4,莉佳,3,3,abomasnow,Abomasnow,5,5,tier2,mega-system-fill-theme
gym:tier1:莉佳,gen7,gym:关都地区:莉佳:4,莉佳,4,1,jumpluff,Jumpluff,4,4,tier1,representative-exact-tier
gym:tier1:莉佳,gen7,gym:关都地区:莉佳:4,莉佳,4,2,victreebel,Victreebel,5,4,tier2,representative-near-tier
gym:tier1:莉佳,gen7,gym:关都地区:莉佳:4,莉佳,4,3,abomasnow,Abomasnow,5,5,tier2,mega-system-fill-theme
gym:tier1:莉佳,gen8,gym:关都地区:莉佳:4,莉佳,1,1,jumpluff,Jumpluff,4,4,tier1,representative-exact-tier
gym:tier1:莉佳,gen8,gym:关都地区:莉佳:4,莉佳,1,2,victreebel,Victreebel,5,4,tier2,representative-near-tier
gym:tier1:莉佳,gen8,gym:关都地区:莉佳:4,莉佳,1,3,centiskorch,Centiskorch,5,5,tier2,gmax-system-fill-theme
gym:tier1:莉佳,gen8,gym:关都地区:莉佳:4,莉佳,2,1,jumpluff,Jumpluff,4,4,tier1,representative-exact-tier
gym:tier1:莉佳,gen8,gym:关都地区:莉佳:4,莉佳,2,2,victreebel,Victreebel,5,4,tier2,representative-near-tier
gym:tier1:莉佳,gen8,gym:关都地区:莉佳:4,莉佳,2,3,centiskorch,Centiskorch,5,5,tier2,gmax-system-fill-theme
gym:tier1:莉佳,gen8,gym:关都地区:莉佳:4,莉佳,3,1,jumpluff,Jumpluff,4,4,tier1,representative-exact-tier
gym:tier1:莉佳,gen8,gym:关都地区:莉佳:4,莉佳,3,2,victreebel,Victreebel,5,4,tier2,representative-near-tier
gym:tier1:莉佳,gen8,gym:关都地区:莉佳:4,莉佳,3,3,centiskorch,Centiskorch,5,5,tier2,gmax-system-fill-theme
gym:tier1:莉佳,gen8,gym:关都地区:莉佳:4,莉佳,4,1,jumpluff,Jumpluff,4,4,tier1,representative-exact-tier
gym:tier1:莉佳,gen8,gym:关都地区:莉佳:4,莉佳,4,2,victreebel,Victreebel,5,4,tier2,representative-near-tier
gym:tier1:莉佳,gen8,gym:关都地区:莉佳:4,莉佳,4,3,centiskorch,Centiskorch,5,5,tier2,gmax-system-fill-theme
gym:tier1:莉佳,gen9,gym:关都地区:莉佳:4,莉佳,1,1,jumpluff,Jumpluff,4,4,tier1,representative-exact-tier
gym:tier1:莉佳,gen9,gym:关都地区:莉佳:4,莉佳,1,2,victreebel,Victreebel,5,4,tier2,representative-near-tier
gym:tier1:莉佳,gen9,gym:关都地区:莉佳:4,莉佳,1,3,vileplume,Vileplume,5,5,tier2,representative-exact-tier
gym:tier1:莉佳,gen9,gym:关都地区:莉佳:4,莉佳,2,1,jumpluff,Jumpluff,4,4,tier1,representative-exact-tier
gym:tier1:莉佳,gen9,gym:关都地区:莉佳:4,莉佳,2,2,victreebel,Victreebel,5,4,tier2,representative-near-tier
gym:tier1:莉佳,gen9,gym:关都地区:莉佳:4,莉佳,2,3,vileplume,Vileplume,5,5,tier2,representative-exact-tier
gym:tier1:莉佳,gen9,gym:关都地区:莉佳:4,莉佳,3,1,jumpluff,Jumpluff,4,4,tier1,representative-exact-tier
gym:tier1:莉佳,gen9,gym:关都地区:莉佳:4,莉佳,3,2,victreebel,Victreebel,5,4,tier2,representative-near-tier
gym:tier1:莉佳,gen9,gym:关都地区:莉佳:4,莉佳,3,3,vileplume,Vileplume,5,5,tier2,representative-exact-tier
gym:tier1:莉佳,gen9,gym:关都地区:莉佳:4,莉佳,4,1,jumpluff,Jumpluff,4,4,tier1,representative-exact-tier
gym:tier1:莉佳,gen9,gym:关都地区:莉佳:4,莉佳,4,2,victreebel,Victreebel,5,4,tier2,representative-near-tier
gym:tier1:莉佳,gen9,gym:关都地区:莉佳:4,莉佳,4,3,vileplume,Vileplume,5,5,tier2,representative-exact-tier
gym:tier2:阿桔,none,gym:关都地区:阿桔:5,阿桔,1,1,venomoth,Venomoth,4,4,tier2,representative-exact-tier
gym:tier2:阿桔,none,gym:关都地区:阿桔:5,阿桔,1,2,muk,Muk,5,5,tier3,representative-exact-tier
gym:tier2:阿桔,none,gym:关都地区:阿桔:5,阿桔,1,3,weezing,Weezing,5,5,tier3,representative-exact-tier
gym:tier2:阿桔,none,gym:关都地区:阿桔:5,阿桔,2,1,venomoth,Venomoth,4,4,tier2,representative-exact-tier
gym:tier2:阿桔,none,gym:关都地区:阿桔:5,阿桔,2,2,muk,Muk,5,5,tier3,representative-exact-tier
gym:tier2:阿桔,none,gym:关都地区:阿桔:5,阿桔,2,3,weezing,Weezing,5,5,tier3,representative-exact-tier
gym:tier2:阿桔,none,gym:关都地区:阿桔:5,阿桔,3,1,venomoth,Venomoth,4,4,tier2,representative-exact-tier
gym:tier2:阿桔,none,gym:关都地区:阿桔:5,阿桔,3,2,muk,Muk,5,5,tier3,representative-exact-tier
gym:tier2:阿桔,none,gym:关都地区:阿桔:5,阿桔,3,3,weezing,Weezing,5,5,tier3,representative-exact-tier
gym:tier2:阿桔,none,gym:关都地区:阿桔:5,阿桔,4,1,venomoth,Venomoth,4,4,tier2,representative-exact-tier
gym:tier2:阿桔,none,gym:关都地区:阿桔:5,阿桔,4,2,muk,Muk,5,5,tier3,representative-exact-tier
gym:tier2:阿桔,none,gym:关都地区:阿桔:5,阿桔,4,3,weezing,Weezing,5,5,tier3,representative-exact-tier
gym:tier2:阿桔,gen7,gym:关都地区:阿桔:5,阿桔,1,1,venomoth,Venomoth,4,4,tier2,representative-exact-tier
gym:tier2:阿桔,gen7,gym:关都地区:阿桔:5,阿桔,1,2,muk,Muk,5,5,tier3,representative-exact-tier
gym:tier2:阿桔,gen7,gym:关都地区:阿桔:5,阿桔,1,3,altaria,Altaria,5,5,tier3,mega-system-fill-theme
gym:tier2:阿桔,gen7,gym:关都地区:阿桔:5,阿桔,2,1,venomoth,Venomoth,4,4,tier2,representative-exact-tier
gym:tier2:阿桔,gen7,gym:关都地区:阿桔:5,阿桔,2,2,muk,Muk,5,5,tier3,representative-exact-tier
gym:tier2:阿桔,gen7,gym:关都地区:阿桔:5,阿桔,2,3,altaria,Altaria,5,5,tier3,mega-system-fill-theme
gym:tier2:阿桔,gen7,gym:关都地区:阿桔:5,阿桔,3,1,venomoth,Venomoth,4,4,tier2,representative-exact-tier
gym:tier2:阿桔,gen7,gym:关都地区:阿桔:5,阿桔,3,2,muk,Muk,5,5,tier3,representative-exact-tier
gym:tier2:阿桔,gen7,gym:关都地区:阿桔:5,阿桔,3,3,altaria,Altaria,5,5,tier3,mega-system-fill-theme
gym:tier2:阿桔,gen7,gym:关都地区:阿桔:5,阿桔,4,1,venomoth,Venomoth,4,4,tier2,representative-exact-tier
